"","CB_BR1","GL_BR1","PB_BR1","SM_BR1","CB_BR2","GL_BR2","PB_BR2","SM_BR2","CB_BR3","GL_BR3","PB_BR3","SM_BR3","CB_TR1","CB_TR2","PB_TR1","PB_TR2","CB_TR3","CB_TR4","PB_TR3","PB_TR4","GL_TR1","GL_TR2","SM_TR1","SM_TR2","GL_TR3","GL_TR4","SM_TR3","SM_TR4"
"BB_BR1_SM_S105_L002_201",53.6199287390267,31.4601481996956,62.6800541660516,25.5383707258221,12.8617754615843,21.5900499278566,24.6678770302123,13.6255962836773,57.4779973246132,29.6746417314508,13.9158771637588,25.1863922541978,6.26493664418316,2.86718470444513,7.07513926664681,6.45115927487055,6.1227171737604,0,6.33218998422367,6.2498281755638,7.56176298677922,6.40961514300693,7.37294232848429,8.34351617187741,5.43395712666356,8.14758153457549,8.0429116062247,7.12880704915614
"BB_BR1_SM_S105_L002_2031",15.5658627606202,14.5584471128525,8.05745859961099,12.6884879910264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2039",19.444271034012,11.2887952748335,29.4332525471187,18.6513117927531,13.116379321497,18.0802367364549,30.0589092001242,16.772907096433,18.3165120297225,18.8652953558852,17.2585477855965,30.8476640202779,4.95662098413109,3.21466283005408,7.55195762840322,7.19034938777519,5.89521513103044,3.59982762676161,8.39237957089663,8.1090895430091,8.34030728286942,9.6076011448577,9.93732173925728,11.024337305664,8.72768581838896,7.87759490883348,9.5408455840006,10.6174869463459
"BB_BR1_SM_S105_L002_2057",38.7884873997964,31.7084893834758,4.72918641929407,14.1248828763104,18.3993296746025,13.0127156103727,4.75895940087229,11.905751334152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_207",3.08372647326137,1.96432462671499,3.60656883968725,6.55362670151575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2089",10.67592572231,5.99479456322668,6.36016406362319,13.0754385279909,36.951457375442,32.5814474911684,28.7995706172308,38.3179315054737,0,0,0,0,17.0140811442367,25.425765572004,20.3072204759825,17.2708227923142,18.9177785588631,30.4226067948081,20.724373325769,17.6405841550351,19.6786117485077,17.897275315036,19.2378607850445,22.9693472217106,22.0857564656001,17.5900246852329,23.2142334315085,25.2756702499725
"BB_BR1_SM_S105_L002_20",13.8318438328699,5.28961046677177,7.44064089686128,10.2431802931397,58.7866962086238,54.2865840195284,44.5267179892086,78.9633180222676,0,1.98177711574855,1.61217305216101,2.19243104877535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2116",9.6893397295251,7.9723646211584,4.24917734654081,7.78134267992904,4.32002759749574,4.30466448872979,2.42004892686844,3.74322736993181,9.23954141479227,7.38793609830207,6.77219124651309,8.79512336355794,2.80351581120857,3.55674846010214,2.98604900695327,2.16304234579589,2.9029568328511,4.0687848770121,2.64475758851204,0,2.37259725987426,2.75015523066535,2.92784569183166,3.06029035763987,2.15459992153921,2.8053298204165,2.76227535599599,2.99007545798967
"BB_BR1_SM_S105_L002_2118",10.0234955547463,12.0355049412663,2.22752666710058,6.54968187781045,4.51658023616736,4.5111806648749,0,4.10461557074011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2129",2.81772178474896,1.73009794863506,3.5869903914075,6.93014868991579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
