"","CB_BR1","GL_BR1","PB_BR1","SM_BR1","CB_BR2","GL_BR2","PB_BR2","SM_BR2","CB_BR3","GL_BR3","PB_BR3","SM_BR3","CB_TR1","CB_TR2","PB_TR1","PB_TR2","CB_TR3","CB_TR4","PB_TR3","PB_TR4","GL_TR1","GL_TR2","SM_TR1","SM_TR2","GL_TR3","GL_TR4","SM_TR3","SM_TR4"
"BB_BR1_CB_S108_L002_1406",7.59668582661589,10.8604830612487,3.96676139088677,3.9335297992395,3.98341754569049,4.10518396938376,0,2.61272648580543,6.24023494217091,6.03492835716387,5.4524315347603,3.23671988772322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1412",12.4173396536012,12.2931768684053,4.11392908747185,5.9101309324401,0,0,0,0,2.79591126367095,2.60729255004422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1413",43.2016361878749,63.3835139149321,19.4698183994302,34.4906473827791,94.8276230191404,72.0363106465401,22.6946131184213,76.9728744646465,23.9276920700253,22.3832844261094,5.0575268876379,10.3548797551581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1443",9.41986965636143,7.52648689566604,2.04356332647668,3.77015327934335,33.2158404925927,12.8451850516458,6.10136109040034,13.6795551960672,6.2335382607689,3.6583178108117,2.69751834381818,3.5940482313288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1457",26.1097739752736,31.1407780578721,2.68034652668957,15.2989844422881,97.2722300240007,127.477936993331,48.6790200478648,67.3787938572688,59.1203932752387,55.1225248874901,44.5242022570758,36.0374975726429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1465",16.1991706802526,17.4349803105328,13.1118574139876,24.4429211771093,5.58439881578279,5.3753843284743,2.64853035505873,7.20171350648998,50.0039251287745,82.391641626798,40.9406339632318,68.4510911969837,37.0844890473922,42.4507589332333,22.9500483459904,16.622933843931,32.1663519156819,46.2838545167983,22.8300097418919,21.3363213584092,27.2203405134602,31.4077952187383,31.3849990341679,40.1827088077789,34.7377735533895,27.4706005402248,38.7475106999834,40.2559536778383
"BB_BR1_CB_S108_L002_147",15.1553556532368,17.8908595993671,27.259189528407,25.5784163049955,7.9629252016527,7.4948561367248,5.61754534483012,6.88477032252737,0,3.36453741727513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1485",16.800644229169,20.2335415633451,17.6776688579471,9.24879097690725,9.56481747107657,6.3989729695394,3.67856429391372,3.36152334294612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1513",18.9232259903977,15.0656985211998,27.942144666181,16.3656610264937,4.49095694271068,6.30393490687687,8.27814428423842,4.3301202655249,8.54482007842205,9.09812295060432,21.2101937839972,8.60717095026577,72.3370321166035,76.4963778991836,116.402714164598,90.4422365457006,86.1313501562835,67.7550216040663,105.129914380132,94.4255374152771,86.9140614014316,109.446697187443,72.2176204223425,84.5423104051617,85.5756620081698,69.7109974579191,74.5480228035902,68.9437608148278
"BB_BR1_CB_S108_L002_1515",36.0234262620298,32.2342934969219,16.6950490962147,21.960050911272,228.223032921947,184.939807726169,114.729474420591,188.784570807286,2.07113650516109,0,1.94578578511319,2.0526881902067,3.42773533541616,4.63376609125856,2.82686755058726,2.41413841174174,3.88123749706927,3.46327224251284,2.92731011557026,2.71174228470399,2.07176625450195,3.08064802894868,2.79683143224721,3.40596389555203,2.68380881294682,1.82334189740998,3.18830381620912,2.89979329724187
"BB_BR1_CB_S108_L002_1516",12.9377389923749,19.3506382165962,14.1312630804039,8.85850872976684,0,0,2.04172514887523,0,24.4464655144537,20.0249130287568,35.2622014481303,20.1404922221723,1.80670487427994,1.63334037691786,2.75790130586474,1.88517888902405,2.44001369982063,0,2.55110178040176,3.46106523090393,1.43036421698291,2.06371980400328,1.49593938153498,2.09213649145631,1.84822942060461,1.79444545244543,0,0
"BB_BR1_CB_S108_L002_1521",13.0025940761916,15.6627210540089,5.92190977020579,10.6384463055609,41.2280541853867,26.8768071550492,9.56193888471356,25.5105302385945,0,2.16285547151913,0,2.29838807088853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1525",12.7537131128245,9.40352551400238,7.74106573158782,8.84152587928739,1.7507163927513,1.94127026417837,0,1.89669363092893,5.14700533515091,6.88886180914888,5.22791566496224,5.76276968891297,15.1067509231736,14.1366338288592,9.62905933192375,7.54342698561586,13.995040849153,18.590954119766,10.518301554589,10.8878065044539,12.3000949933377,14.3742836859873,13.2756427615166,15.9226510164928,16.9074369303457,13.2710626094457,16.6792251890477,16.4404414939636
"BB_BR1_CB_S108_L002_1530",16.9375438560693,19.5057571790558,10.8529073491213,13.4048633430589,7.15713324701328,10.3894999123824,6.29504174848116,8.59504741564456,54.9746580872562,61.8728249843802,42.8600612321264,39.2290446505176,41.4554075993612,43.6675123894726,36.9965050729784,30.1017939720133,42.5380152706765,45.959637427387,36.3377395325092,41.1938742370383,32.0513439995402,40.049688522177,26.8852521247352,32.3409417025875,40.8147917359676,33.5117647384127,34.2547276432275,31.9686885531691
"BB_BR1_CB_S108_L002_154",129.679867449093,106.771184075406,145.25234420241,137.377529395672,33.7212151606187,49.4306990083819,51.9811075972301,51.641961695005,52.8832401244414,77.3779958218208,71.8236906087885,96.0293163196193,4.32387434219117,3.91617796748381,3.92471066285334,3.31787008828206,4.81925075372008,3.29241552478667,3.45971782590551,3.74417844337518,3.63269514997695,3.76657404777339,3.69882184593028,4.56329633526493,3.30016169015954,3.20492065409606,3.87487755755834,4.06355400880733
"BB_BR1_CB_S108_L002_1557",18.7352463162787,17.3247528026419,12.7020632293874,26.4850357580675,0,0,0,0,4.10224702891173,6.93792726399563,7.74637239491367,6.92672991301348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1583",12.5819270632606,9.53882537201668,7.61793413197445,8.44911054906395,69.7891933444907,37.2533376806165,38.377308816401,47.918151746776,45.6265506142274,16.3436591943012,44.9875974405894,35.1556852126908,131.71358988753,148.359755182015,116.365003765734,84.0895993197711,130.01540817528,155.574544201956,109.101393302613,114.943586507245,70.966266277345,89.5160802731756,80.9583972662552,109.758211991781,90.0674986282977,68.7831396621815,107.543881629067,106.941078451691
"BB_BR1_CB_S108_L002_1593",16.5373731264886,13.6142516694629,13.6334756266473,20.1425704817887,42.9187594921943,32.6988304115539,27.8428213856088,49.0149292376536,3.8608259754268,4.15798280215823,5.29920063747537,7.22995291534745,0,1.95496221841069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1602",18.9538729986581,14.8340915764564,4.06275481877058,10.9479542951972,4.2013638538591,2.8120734371794,0,3.40731299036206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1618",10.0301964000819,7.60387776538655,11.0518643366423,14.4448167530859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1630",18.0921049137669,14.6561529498977,44.0268328913172,25.8655811364788,43.5201461929286,61.8590888545566,51.0501756565275,77.1552046135598,9.65161110158266,3.94796125769437,5.92986005114826,18.8580763554676,0,0,0,0,0,0,0,2.32318034423487,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1632",16.0950092068308,20.0692640950899,11.6399423750137,25.6285644574212,2.88241349370097,3.38582210659214,2.86893772801304,4.70846105725192,2.82460468571052,4.02263826367455,7.61962220719066,5.3188390320205,4.19889488246598,6.26737894386672,3.55899729261796,2.3674481227641,4.33593409914143,4.43556598507123,2.97463330812979,2.36926221997367,3.05745815458831,3.9963759463296,2.87817216920665,3.84237655112614,3.46307191137811,2.45755808416918,2.9594564277576,3.0792070394433
"BB_BR1_CB_S108_L002_1655",35.1365307721832,28.9427765535093,65.9959799102775,58.4348352036702,30.9436511670495,32.8914736822739,28.0107840627468,35.3343006790123,14.2005952681352,27.1287843423794,12.5896524345888,29.6289249318334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1668",23.3235810500246,24.6728469084904,2.83623861126405,12.5584675085555,0,0,0,0,10.6160187609933,5.043003175848,2.81250283582541,5.20741317261068,2.29041397042891,2.90685937018783,0,0,2.48591277648317,2.40489101315951,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1678",172.075800685481,238.134929692006,80.1646132566673,81.7158007712477,265.270744452492,256.370036730545,126.569860518531,145.573237873023,8.9706045910379,3.89152147097833,4.81957264090739,3.19031700246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1684",48.7012726263401,57.5430895340217,72.4429865562955,83.927878899691,19.1194857020271,22.9302483836281,27.264001664767,21.1386669025584,6.58352897529349,6.61615605701801,23.771647560701,15.3361227868866,55.7992318824569,54.1756769513933,81.2838752637792,58.8424185230712,52.7636770308592,44.9213017555029,69.1792908616668,59.9684885866874,53.7868480012247,66.4278655165474,53.6312618024951,67.3309367149077,50.4719793377333,43.0500207381734,51.7478094080936,48.5262181253124
"BB_BR1_CB_S108_L002_170",25.4881020036916,27.3647187755656,5.043473602687,13.5847032426467,0,0,0,0,7.19655372728953,5.41018654367402,2.39812319376361,4.84373889340269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1718",30.370842442239,37.4690879994298,10.8180869003911,27.9240664401001,5.75129311941953,5.3986180241364,2.11065442000655,9.78025534587503,94.6673685793287,66.2165885014647,28.3758871782398,52.3738537445788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1721",28.2359790281193,28.1785992786258,36.0426836795632,60.8096082314218,14.2789869393297,12.9534462357058,8.57629133070347,13.283265830531,3.55451425232339,7.38140181076585,3.45563553250887,5.78112656328671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_175",24.0373490971551,27.8660343335763,6.55605315430815,19.6815702218822,0,0,0,0,0,3.49264361945983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1764",17.3006013483468,15.833567119017,9.16903012738235,8.39953805307103,33.309332904577,29.5950736243425,20.1820641048483,26.439635810186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1772",60.9268012197544,19.3163547828948,38.216300311169,39.5890116651419,0,0,0,0,13.4709509143259,8.59029070922768,5.73577054621231,16.3684557106793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1774",12.888531795215,9.14572667497472,0,5.16735197440623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_1782",12.6200287492059,9.82466086028199,9.37767506778668,16.266248906266,6.1304251706076,6.17050436972748,4.18991807943221,7.03771961043197,35.1714365309431,44.1231076902846,29.7102273688565,43.8118741882968,30.3240324703412,38.5225326330932,23.1134318030844,17.8319856480328,34.8653832596319,38.9697927547081,21.2510385167883,27.3924280252735,24.1537120371237,27.4649473117397,26.0470876872387,33.0574324340361,31.0747010866126,25.3520041320387,32.8843239675998,32.8606852871663
