"","CB_BR1","GL_BR1","PB_BR1","SM_BR1","CB_BR2","GL_BR2","PB_BR2","SM_BR2","CB_BR3","GL_BR3","PB_BR3","SM_BR3","CB_TR1","CB_TR2","PB_TR1","PB_TR2","CB_TR3","CB_TR4","PB_TR3","PB_TR4","GL_TR1","GL_TR2","SM_TR1","SM_TR2","GL_TR3","GL_TR4","SM_TR3","SM_TR4"
"BB_BR1_CB_S108_L002_2789",10.9483591012584,7.69072810338161,14.9008416650844,25.6939320196444,12.9429655130564,15.39761033495,18.965200905399,16.4525464236125,2.24599774516861,2.5891748728161,4.33051663292173,5.73306422406612,110.7906781564,117.397924293394,144.289951689412,119.406567618464,129.550722700645,140.803301549021,151.667830353781,126.526311390162,134.830515348113,150.924660864027,140.199558544687,169.669842767117,140.451503053895,136.154269520431,145.677503590104,149.19545799943
"BB_BR1_CB_S108_L002_2791",8.12581289148053,7.36366347504978,10.5289236458198,6.92633210748086,0,2.96256138023165,1.96293699542323,1.83857436520142,43.21127783353,50.3623183554025,75.9920291009936,54.1745155528911,23.9950259847395,23.910406374306,33.5601346398546,40.7533029676238,23.7969635118557,26.9987915127371,31.7199643682506,40.1987707532484,34.9989008917408,57.4032611805688,41.5106874245238,48.9849220513881,43.9245118638547,36.0578637107398,35.6275224661251,43.5364480756919
"BB_BR1_CB_S108_L002_2793",61.066540723868,35.7261290719494,58.9029014247197,90.3790555132979,20.6095168720949,28.88243112658,19.5779643798783,32.2930273549631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2796",22.2228348494627,31.6651054608421,6.40570276274855,16.3851071739345,12.374797120473,15.3815963522607,6.12073369231821,13.8169621938971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2797",11.0363677529586,6.83886069640539,16.7214562752413,9.81797226051037,4.8409260700295,6.43308679532991,11.1983349883487,5.49644482072248,24.3991363022888,26.6310547741753,35.5558535110481,34.3541490292079,2.43552570949048,1.95299479095096,4.52047538310048,4.2416662627563,3.23864830321854,0,3.99538897643264,4.1107289716238,4.00010966272819,4.67683031619132,3.92499893225897,4.5511001260912,3.58619643373301,3.54214046437227,3.5322777401396,3.5708739569053
"BB_BR1_CB_S108_L002_2801",34.9824796742108,38.438673979178,49.8942108403527,32.768010293445,0,0,0,0,2.59898796769036,2.28139871708142,2.55029960363436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2802",12.1602532404123,9.77888464854656,9.96715539292469,18.1435591619464,0,0,0,0,5.01345825302875,5.7875921267086,5.38947983694194,7.81496825396103,3.56298819902576,3.82631890194472,4.62018466738668,3.38967134248759,3.68110301808696,4.85857030016669,3.74763634306438,3.8634415677368,3.8869752853682,4.49244866780167,4.53836155629338,5.06974630719952,3.97233568191258,3.41714611912466,4.712651113517,4.88608919802803
"BB_BR1_CB_S108_L002_2803",18.9075383209783,17.2539785748893,25.6866741662594,19.8070968384679,16.2836310182179,18.1273145807553,24.5996427087175,16.3753950733464,35.4686445514453,32.5782192685818,83.0234777083314,49.1665891039334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2804",12.9105428837599,5.74708612586302,26.4801430281236,12.7444084791888,21.0766273570315,16.3060568299878,27.9563650581721,28.5918809695965,4.82105554531448,2.54820943195201,9.54148889551452,6.79664060173044,0,0,2.05609477438592,2.02824931637689,0,0,2.51875998521505,2.29264623927377,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2805",29.030503023291,24.1127475766674,22.2611031237671,9.50561753152851,2.33416116065505,1.86203638207846,2.38197907491336,0,17.3252100254856,8.18090849485738,15.4008142568438,5.75868785972513,1.75650870471719,2.21226221471197,2.51398319442444,0,2.00194153893075,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2807",28.3406546172435,24.384073410002,4.57347000382707,10.5696001619144,3.93976696849496,2.00526265173256,0,2.22686308126625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2809",10.421675106051,10.3822319259796,0,4.84468658814304,2.19244603830085,2.15838752814561,0,2.20119117584354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2813",33.4069466024016,38.1102441415293,11.9079135144627,14.8194517909564,7.2073026656636,9.46212740304913,5.99906796102697,5.740616266457,48.5244305061502,15.6186301440431,35.4592518345339,16.6790597728037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2816",15.458868550481,14.8621925881519,15.0707708656406,32.610631344722,35.9694763811458,34.2058067677703,44.971689441166,38.3693289844479,0,2.93947874265043,4.3343516582159,4.92646234541048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2817",11.0297536136442,12.3344141670933,3.73474885201882,6.57544181317724,0,0,0,0,36.5834378654016,17.4142327772582,12.7516114278262,18.7639240246637,1.64953149290678,1.83192677903847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2820",16.2588081017322,11.2896582756765,8.76077259657647,19.0762428400098,2.04725596206429,1.92474957922505,0,1.9043666120799,0,1.75602731286684,4.84574992405079,7.37011045520899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2821",38.409890148371,46.8945774287963,3.31573212945495,23.4848928445954,40.9017539041722,47.9583997117591,13.9705641767249,36.5104991941085,146.117715759502,71.3392135797315,51.613145111764,50.6557613707349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2824",9.58134380982283,12.5290471460951,3.04194596379557,6.68205920023124,2.13873765258699,2.03856641124404,0,0,8.78565991839643,7.20654888328631,4.06374099031095,6.36848799714692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2825",40.2944444999501,23.5273973115635,5.97405256365775,11.2582439552979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2828",27.1543163127969,22.415076250151,6.11568596192345,11.2892130885246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2830",26.9047988252268,30.8654209590448,13.6705573191507,22.0460947908472,8.67471330220739,8.31617460228174,2.7382440372318,7.8089742375561,5.59084744608745,6.8450033900738,3.12674475505994,4.93917899546231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2833",47.8255989357837,47.4636684679326,28.6833501649852,37.0879392217578,22.2473377832393,26.0409204242249,6.58329357970727,19.5893587746083,110.703601377853,173.399095222649,53.4703682970719,132.336461192481,29.4954823017738,29.8219884888786,6.78958228057738,8.03278929160541,25.0491708125291,40.5692580371861,9.11932442128776,6.01211170115447,27.0054136281707,21.474370612256,27.7682605024651,36.3454246004437,22.6442501837344,28.2922046984365,31.7027392325901,37.7118969562328
"BB_BR1_CB_S108_L002_2834",13.4356610702308,11.6733083826059,4.13940922418592,12.080335555496,18.056422450476,13.131388019547,3.0106542756964,12.6383603224189,8.0403201267548,11.5558097089878,5.00160369755888,11.7219943366664,3.63129630989788,5.43565390234301,2.8862264960548,2.37101740341678,3.26350452772329,6.21297446433553,2.36293960757189,2.42850921731825,3.50782517263193,4.82073178107938,3.7727327671388,5.32920626073776,4.27687280041177,3.0648133934148,3.93906191667781,4.46495030817336
"BB_BR1_CB_S108_L002_2836",14.0252089709787,10.2577730627996,27.4247423317425,12.0833222660974,10.2089094766418,24.8115172116199,54.4715739034821,11.2932769883277,5.05286246033774,6.55377136461376,6.53672267256109,5.08776085745305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2838",62.9496118924486,64.8248304784114,66.4120126928529,100.476493200503,81.350360820444,78.2999942211325,83.2708923922801,104.921425817547,15.6339437926792,11.4518518106017,42.9770299483421,34.4318367878822,198.823255020662,223.364743400114,202.733161027564,175.527532927261,210.304092015112,213.299711264756,189.38646497818,191.548631615647,105.083211606984,145.912960611809,204.341711823046,245.174018326827,118.391185356398,107.909314059431,198.889828742324,205.091515762442
"BB_BR1_CB_S108_L002_2844",20.5065524034101,18.5799512683367,19.6999034477934,20.7523848295548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2845",19.6145392181688,41.8281161359005,11.8614594963225,20.5014646676477,74.7707676505213,152.075011233366,71.8220980833843,92.4922433693746,1.83718394650021,3.32814423076793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2846",15.1952271620863,19.1022480810876,9.06413456827976,14.5783582026421,3.05130326177164,11.2503766510839,4.03218785307447,11.1860783164727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2849",13.3467129332886,11.7855764523642,7.61887199579263,3.98402975265979,0,1.76478800197217,0,0,2.06805111098431,0,2.09932822538995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2850",28.6409859135436,17.0680354342085,35.8237014959398,35.2901967107841,39.0132301781898,45.7035647765348,38.3411894916579,42.0426723517899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2852",11.4269008532608,9.49097233787426,1.68318996595453,6.35342246276256,15.1528409365057,11.6020510293641,3.37353348063492,15.8002581325582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2853",15.230018718162,12.5332270798003,3.22259134062503,8.89030487625912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2854",34.4639501252834,21.2506080001911,36.0728513317839,75.7935380766299,21.6675607826687,22.7521466462073,24.7852587801411,27.7399043052355,4.05291361218984,8.06457357766335,7.51429643741769,11.2913659122841,2.92146290731453,3.86987935115556,3.42424034317053,4.32368615029039,3.19078769459955,3.5038534344369,3.3824027798796,3.05351808486732,3.85621095967219,3.86661543738894,5.17915192086062,5.67279167541829,3.11861710636898,3.05751720908963,5.28965633698196,5.16663936457152
"BB_BR1_CB_S108_L002_2856",9.38227902590599,15.5795094611651,8.58751939021853,10.597601313088,19.2380891914604,19.3617475665372,22.3024928505657,14.8067381213198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2858",35.5652186021144,25.1377505391237,45.5177189313902,41.8090099981009,24.1231959651169,35.5555520419829,54.3211302989318,32.4627093896155,7.48096633410028,8.98156997329868,16.9566890887646,11.1572279317409,26.8715100599752,26.5050702903983,37.3514800440277,31.5148380253609,28.6405054532094,25.8856081075023,38.8647374967558,29.7390760241375,27.347386175607,28.8881707208341,27.8090658645741,33.7972554421168,23.8062244626952,23.9668933677668,27.1892307577122,27.7397092352162
"BB_BR1_CB_S108_L002_2859",16.2827685456488,17.0817600484564,6.71241281810352,16.3338106657826,2.65830743701798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2861",14.9498052589312,13.5240708009033,11.7394118508529,25.5634975376842,13.8258620630635,8.77518265297483,5.09014793350464,9.92461675740177,0,2.08241414246761,0,2.05546062738011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2862",9.08771010977046,9.9680413795516,6.44948296721483,11.8511730381784,7.15498808681541,6.71680686735853,3.26935522330249,6.64819867413195,4.59103748019212,8.55070015412549,4.51963890618029,8.1415659686565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2863",146.079478988823,214.726693578784,55.5275439717696,134.285938923576,40.4362199787585,40.6457821940748,19.6424454008168,36.8035203463796,186.31010019024,134.320366914319,141.082032597546,99.5253808516553,60.0151267893308,82.8524768350419,66.3765612684341,66.2669067235477,53.8357337666209,85.5909103127296,68.7833607429891,66.9834813472629,52.8072775417732,60.8197438353759,57.3324672630559,68.0971612691265,56.9045507530188,49.6648338032771,54.4184528798223,65.2657423378074
"BB_BR1_CB_S108_L002_2864",56.2184857540292,130.512351772272,61.9891371055366,72.5266681064635,49.7888807414233,110.078037609427,46.9872272538543,47.1648785773871,74.9274924387177,157.913902225894,71.9265709550917,133.829593216209,30.6872574474107,37.4360569266994,43.9284163857078,77.816229792857,35.4082928936735,43.9282224306891,32.1541790709926,35.988927692512,62.6319947879319,88.4354946144727,87.3424503902608,39.9035707672445,70.1256503626578,66.5306553460582,57.2821073726228,46.6863912014667
"BB_BR1_CB_S108_L002_2865",19.3194918888101,18.3624460474532,8.85251551742125,16.1681605986909,0,0,0,0,30.2136562310799,17.4271599738139,6.56270204473894,16.8437771584113,2.50340258366476,2.80498673921503,0,1.65565912764282,2.46802129168577,3.42886141012708,0,0,1.9788961052148,2.75781348303626,2.38651468002625,2.95988860922355,2.54245582162983,1.94464405370867,2.83112203923378,2.87811619710538
"BB_BR1_CB_S108_L002_2866",8.94632625146578,4.26516138405826,6.42260550359088,10.789075091182,60.8817647102425,69.0490285501426,37.3127422003334,62.0506805859235,0,1.66119411801438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2867",7.96791204616506,3.71326273587678,0,2.8804203725839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2868",17.2579603471719,16.3678716094646,6.26781847509602,7.26179392224479,4.8436706766322,4.55778237338303,2.07598764129565,3.43449453145619,17.8179700685809,9.36935235351194,8.88999357104927,11.7235770247877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2869",14.9210188598796,17.1039759745708,4.46294807342833,9.57100037230435,20.1769149091685,16.7146144261108,5.97619693947941,15.6147069201381,44.5701424694964,35.2222737877439,18.175783945169,23.0192695181065,6.04281750873883,8.69208080888341,4.22315820188144,3.88206621865442,4.96937590318054,9.8209272089256,4.13769985383495,3.15487708875319,5.26564073520358,4.80249661334853,6.24280019287698,6.87429328671738,4.5235217803288,4.81611487423204,5.95627625268327,5.92047113814767
"BB_BR1_CB_S108_L002_2870",6.89540915894062,4.6419718467009,4.16801894031788,4.00707316137754,4.89201632768863,4.97763313045295,2.44075296509101,4.22626658176481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2871",7.30303395416382,3.27656626966869,8.53442818198043,6.49925506429994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2873",10.045394435499,6.43350720608925,5.20039986247944,17.5113917988966,0,0,0,2.18937901587115,13.3168491426038,13.6848208699014,14.5686342262224,25.7459204837408,5.27489564213996,7.68544057908197,2.96215490522309,2.52735805514174,4.52064004490132,8.45258968220101,3.05039085160322,2.97679482726215,3.90148161118996,5.07897555002619,3.91572089424779,4.49159668005903,4.04004164302041,4.08677415764544,4.26994492889249,4.32220844380908
"BB_BR1_CB_S108_L002_2876",25.6574113212606,21.3009938330263,18.3843672807873,20.5941680247225,57.3389225827931,27.0912764203737,19.9608340665447,23.9731705876636,3.08278563104569,1.80432483454925,6.568141927829,3.69606335186088,2.83762101312949,4.2024010149397,2.63546739808806,2.4026487014763,3.31871919435785,3.92214278630345,2.91237404531393,2.13158846921556,3.71267262614237,1.95457126259813,3.0114774121859,2.92775203570008,2.33537307274603,3.36486882452385,2.97806974228343,3.7283250395838
"BB_BR1_CB_S108_L002_2878",93.7301780276673,78.4956830372011,14.0629207636148,21.7536820229803,6.03385083903998,4.22785740919231,2.46618303518153,0,2.10635204697643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2881",9.52610799400963,5.37848722502374,2.87133888609309,4.99845003989735,150.287913515538,133.230452750504,115.502721496034,154.400171611849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2883",34.083790125334,30.0113393022164,25.3988248228256,29.503941719823,7.03732887472326,6.84077691717685,6.22498461548717,7.84261829955273,14.0031802476268,11.1610498114633,15.8812342308317,17.327542848522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2884",28.7783374318252,29.3916240171969,41.3964017315115,45.867149306486,18.3407636945159,14.2697212233926,15.1670699319719,19.5176298569102,26.0801391947398,45.9653926565678,58.8098438160359,50.0534774835778,28.8197955085517,41.6848310591587,33.5580577584553,33.0897828617564,23.9122803851437,43.2137633983939,33.7582047475436,31.6717328821647,26.06634733029,30.3507346469448,32.5711595277411,38.1796102739277,27.7200156789474,24.1778636523164,32.2904703808453,36.4216253857144
"BB_BR1_CB_S108_L002_2886",8.67224545811383,4.35634177439257,12.0781385028385,24.0191562284142,21.199788054286,16.8862577638632,20.088435275483,49.824710067654,0,0,3.70497466312537,3.67996706141855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2887",15.5662554878929,15.0559498751218,4.50047786644251,10.2738635695761,17.5188819880898,14.389797608678,7.60274616166692,15.8506076193462,25.6196823500564,17.1161952856416,11.4624749912276,12.8956286356267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2888",16.7259883047397,29.8466339595937,7.84919421548673,19.6797072241803,3.72499555933179,3.74078747499342,2.50980081365556,4.63665954121249,4.39467842968118,2.87035053875565,33.5197555042455,15.676080672867,104.398240194085,226.065401651086,398.457870400641,231.234537763812,96.0860043480094,153.706563263065,288.817340415495,250.328756126315,261.199758436814,328.496723889052,246.790159783454,266.360606011224,194.719171748111,203.404743065449,201.949138745749,200.528889788537
"BB_BR1_CB_S108_L002_2889",17.3730641204741,13.653538151119,39.3553178825041,38.3091667438892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2890",20.7445349299428,21.3414669408416,11.9242981757248,35.8171510321904,10.3461829244637,5.25306990776182,4.71029453965257,9.09331598357259,30.3315701689992,46.601030264521,39.3158916745977,82.1297739113702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2892",19.9907076809286,15.270479918729,11.3664243121554,15.4685310331446,60.5803941910761,46.9709766845929,35.2357048679993,43.435984793693,3.14791838579564,2.54055508530504,2.40850006595655,3.42760786559838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2894",6.67612636699814,6.4445191693678,1.47323688588227,3.07087531764901,2.58598835209528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2895",43.7488644097619,40.6687579024871,36.6417036127787,29.5277565475892,17.7975770263212,8.04560665855496,10.6702106984585,8.72749352681337,38.4273327882972,29.5324517101901,17.5945138800637,28.0676401469385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2896",16.993381513677,8.48258758072788,20.1032885957054,17.3776246210474,7.22920379716688,10.1071046065758,6.817477404369,8.2959393217935,0,2.44898751074529,2.32555013218539,2.22631187081108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2898",14.6449744301643,7.22456804505029,19.6849436181013,16.3839844467481,12.0950937917194,33.1475681277514,13.5765314761717,23.2194153809006,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91020696001638,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2899",56.0868986560538,52.64627861484,26.495152456383,26.619033592775,44.3077614997398,39.0514503675342,19.5471848931223,39.7396939102984,35.0023837070184,25.3620200827504,17.5105673867509,14.8264364793474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2900",9.09879725970995,5.53135041931324,9.03038950666799,17.0161429383802,0,0,2.25937430283465,2.38589960348604,10.3701960117478,21.336216037204,19.7672204867641,30.8399886509465,1.66702895143361,2.49149953379738,0,0,0,2.42304328540995,0,0,1.74633972088455,2.23024597190454,2.25904268921011,2.64296160596227,2.23052549908378,0,2.1712929817791,2.47500450448211
"BB_BR1_CB_S108_L002_2901",16.9990622881745,24.2972720237355,8.90304383241775,25.7996300321182,4.15998336759502,3.53230343159056,0,2.70341674369061,3.18214629465503,4.22770617710751,1.95107845802438,5.43831315811642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2902",11.6411891743657,12.9122213334418,10.8219303384614,15.7110489768448,5.14058758098386,4.49245557856911,6.04298521082729,5.09407885691843,5.52872233469674,6.89101691744332,8.95350542361168,10.5313986739866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2903",61.0364690355603,64.6593138062145,36.2619183649837,87.930016891442,39.0957618530706,36.89949406886,24.5212230591365,43.1100738605796,35.7211952451271,36.5574039513763,35.1411399776214,33.3612460530705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2904",12.7874958188412,7.48837978806118,7.13286194729122,5.61924266840695,0,0,2.08892997727955,0,9.67806381246778,4.49374895881375,6.81404963809793,5.5762293055065,8.51118676450066,11.1402972365714,13.9864148172543,12.4469595142834,9.48940676469294,12.2857860569947,14.826889125448,13.8489266373905,7.77453240819807,8.91577913852721,8.29978298038128,8.66453012240778,8.26158977216605,7.63993370098442,8.21435365280538,9.02067164234849
"BB_BR1_CB_S108_L002_2905",10.4888324897493,10.6167279292176,12.0961644257824,10.8995252263653,23.6590307498639,47.8161144292934,79.2912542701857,36.0372350952388,9.55355674468369,10.8743002568768,16.9813467937248,9.1349277178587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2906",14.2751130653965,9.10237991939414,2.56270404560973,8.57390330226923,0,0,0,0,13.175104985874,6.06478999839056,2.42916552870949,7.80795377534866,0,1.71446045271797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2907",34.5214158159487,34.0087782440653,6.97074497198201,22.5972138681594,19.2138238840219,14.3200151206577,4.08480507520265,15.2912510599672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2908",8.98448812159057,8.95087703924864,2.02877582926119,6.18212287978272,5.64339840501724,7.46473884972147,0,6.64093591264116,0,1.86260304980751,0,1.99499125223057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2909",5.2885954108664,5.90017087204963,2.00727349764519,3.9905691703074,0,0,0,0,6.23215838714147,4.61440892109051,2.8899352787234,4.51218601662664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2910",25.1739130450558,22.719726425914,24.8921592255209,19.8461429045885,50.6400703134813,60.5361127979009,38.9883635427245,45.2992934333193,14.4800763346753,19.6590453342823,16.1238397188104,12.5085611813869,3.04354557152532,3.87530462724062,2.91640637104506,2.48397145916544,2.70835599456105,3.78380767125938,2.45634196529563,2.27898797654538,2.53131336493802,3.02060261324814,2.21937918003522,2.86802169894145,2.64400099577033,2.52960830952484,2.37168424906744,2.13373242354174
"BB_BR1_CB_S108_L002_2911",21.327225914517,22.013100973009,3.54185479336553,13.3922230515084,47.8432747260132,38.2459997353,17.6124713086054,38.1410999002929,0,0,0,0,4.76221759198334,5.91615618971341,2.93941607539735,2.44216852642578,3.35989488279132,5.28781968165801,2.61369763071635,2.04093615785662,3.40635324746112,3.93469093084861,3.57868659039928,3.70821127696799,2.16621907751643,3.22347951588262,3.45058072856392,3.01630540679498
"BB_BR1_CB_S108_L002_2912",12.1079807303838,11.5632358885218,6.14159995083264,14.7294039448917,24.6389133500686,13.2405409995917,11.613309762789,16.3242210489445,0,0,0,0,9.72529922647831,17.031936872258,12.6612043981815,8.62660594274522,9.54727533105018,13.6587775007732,9.56995225242639,8.5859663641282,6.45046883917483,8.06141934342573,7.4846101367013,9.21525844408089,5.87939241174517,6.39155794470312,7.123721551015,8.09375402169761
"BB_BR1_CB_S108_L002_2913",13.018051719637,8.12407690592022,12.0775974275588,10.9934676247687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2914",22.4041748824964,14.0052264053963,19.6994354176764,38.4638054102782,64.2401283674669,52.1670007915584,63.9487139589657,69.9652073474594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2915",20.7383461601679,15.0727811111019,22.6229886995168,40.821138216686,38.3584892095643,20.9064806365403,19.8953555418503,26.5878740121739,0,0,3.2524109910958,2.37621855086317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2916",54.8869515865559,35.2556059641878,14.0435466614324,31.9024398754515,0,0,0,0,62.4895721251021,27.5124797459317,19.3903312968032,33.2923669315841,12.7483102490165,18.1645834502707,12.9133530665668,12.3164647980848,13.1147428991145,20.1005555905233,13.3998389118148,12.3224064212067,13.5338976151976,14.212929207072,16.0166504422543,17.3887106494284,12.6206749871343,12.2259900968571,17.4679393791191,16.1963939453627
"BB_BR1_CB_S108_L002_2917",59.1925889885802,46.4140708879625,45.0040554271345,69.6040732116181,22.0342988206205,23.3945958162761,13.3129823960724,19.8600588642566,60.0694158027703,87.6554827177226,55.4901942421849,109.840353301958,5.8356110450022,7.84049643180318,3.90206247792788,3.66339318174689,6.67822340938409,6.71188713671086,3.7469672071169,4.02077499965393,5.26900614997994,4.90247793033427,4.89366712431431,6.10475102805489,4.39462347554053,5.59917537062329,5.3625131715414,5.17150279787194
"BB_BR1_CB_S108_L002_2918",24.9321021926677,10.8523534482649,8.93995328262374,11.6614656579054,13.4460217762301,6.27024386249977,4.38639945501232,6.33347315482608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2919",12.9362160266136,9.53890967777131,19.4688390531739,11.7520536747324,45.0446903073334,48.5758358669289,38.6064517239032,42.2877825018847,1.83445674069365,3.61120098256078,2.97740058452927,3.41673298837724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2920",9.09866771071351,10.539157569826,8.68659117572709,16.828776626648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2921",13.9001503263673,12.2131353532383,35.9133306160252,6.43276398631973,2.19592176609041,6.30031184874227,6.84670393411871,3.26959969388475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2923",8.73426678514217,6.45196871593096,2.63015376854572,4.52033582967312,15.0046907757905,7.53026460049464,3.13193498815381,9.39291489685531,5.24395444500222,1.79965517933206,1.8247148637998,2.43038498899779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_CB_S108_L002_2924",16.5701020993295,14.4113290384611,8.57518918638588,3.89118366433254,0,2.37371353113611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
